secprov,seccionId,name,circuitoId,nombreAgrupacion,mesasTotalizadas,cantidadElectores,votos,anioEleccion,cantidadElectores_2025
2,1,Simulated,00125,EN_BLANCO_2025,1,23358,2551,2025,23358
2,1,Simulated,00126,EN_BLANCO_2025,1,39,1,2025,39
2,1,Simulated,00127,EN_BLANCO_2025,1,237,14,2025,237
2,1,Simulated,00128,EN_BLANCO_2025,1,47,6,2025,47
2,1,Simulated,00129,EN_BLANCO_2025,1,54,2,2025,54
2,1,Simulated,00131,EN_BLANCO_2025,1,46,1,2025,46
2,1,Simulated,00132,EN_BLANCO_2025,1,2285,212,2025,2285
2,1,Simulated,00133,EN_BLANCO_2025,1,1279,119,2025,1279
2,1,Simulated,00136,EN_BLANCO_2025,1,34623,3379,2025,34623
2,1,Simulated,00137,EN_BLANCO_2025,1,1085,133,2025,1085
2,1,Simulated,00138,EN_BLANCO_2025,1,117,19,2025,117
2,1,Simulated,00139,EN_BLANCO_2025,1,20,1,2025,20
2,1,Simulated,00140,EN_BLANCO_2025,1,533,53,2025,533
2,1,Simulated,00141,EN_BLANCO_2025,1,184,21,2025,184
2,1,Simulated,00142,EN_BLANCO_2025,1,72,9,2025,72
2,1,Simulated,00143,EN_BLANCO_2025,1,1882,148,2025,1882
2,1,Simulated,00144,EN_BLANCO_2025,1,451,24,2025,451
2,1,Simulated,00145,EN_BLANCO_2025,1,288,27,2025,288
2,1,Simulated,00148,EN_BLANCO_2025,1,17244,1775,2025,17244
2,1,Simulated,00149,EN_BLANCO_2025,1,349,34,2025,349
2,1,Simulated,00150,EN_BLANCO_2025,1,2645,250,2025,2645
2,1,Simulated,00151,EN_BLANCO_2025,1,1146,111,2025,1146
2,1,Simulated,00152,EN_BLANCO_2025,1,298,29,2025,298
2,1,Simulated,00153,EN_BLANCO_2025,1,288,31,2025,288
2,1,Simulated,00155,EN_BLANCO_2025,1,21804,1724,2025,21804
2,1,Simulated,00156,EN_BLANCO_2025,1,17930,2300,2025,17930
2,1,Simulated,00157,EN_BLANCO_2025,1,30965,2508,2025,30965
2,1,Simulated,00158,EN_BLANCO_2025,1,4113,460,2025,4113
2,1,Simulated,00159,EN_BLANCO_2025,1,1559,158,2025,1559
2,1,Simulated,00160,EN_BLANCO_2025,1,165,16,2025,165
2,1,Simulated,00162,EN_BLANCO_2025,1,200,30,2025,200
2,1,Simulated,00164,EN_BLANCO_2025,1,15931,1858,2025,15931
2,1,Simulated,00165,EN_BLANCO_2025,1,570,65,2025,570
2,1,Simulated,00166,EN_BLANCO_2025,1,191,24,2025,191
2,1,Simulated,00167,EN_BLANCO_2025,1,425,49,2025,425
2,1,Simulated,00169,EN_BLANCO_2025,1,5661,570,2025,5661
2,1,Simulated,00170,EN_BLANCO_2025,1,442,43,2025,442
2,1,Simulated,00171,EN_BLANCO_2025,1,431,49,2025,431
2,1,Simulated,00172,EN_BLANCO_2025,1,603,90,2025,603
2,1,Simulated,00173,EN_BLANCO_2025,1,3819,417,2025,3819
2,1,Simulated,00175,EN_BLANCO_2025,1,14610,2268,2025,14610
2,1,Simulated,00176,EN_BLANCO_2025,1,469,56,2025,469
2,1,Simulated,00177,EN_BLANCO_2025,1,186,24,2025,186
2,1,Simulated,00179,EN_BLANCO_2025,1,12067,1537,2025,12067
2,1,Simulated,00180,EN_BLANCO_2025,1,568,67,2025,568
2,1,Simulated,00181,EN_BLANCO_2025,1,170,24,2025,170
2,1,Simulated,00182,EN_BLANCO_2025,1,67,5,2025,67
2,1,Simulated,00183,EN_BLANCO_2025,1,2068,249,2025,2068
2,1,Simulated,00185,EN_BLANCO_2025,1,8754,836,2025,8754
2,1,Simulated,00187,EN_BLANCO_2025,1,148,12,2025,148
2,1,Simulated,00189,EN_BLANCO_2025,1,40527,4311,2025,40527
2,1,Simulated,0018A,EN_BLANCO_2025,1,50458,3729,2025,50458
2,1,Simulated,00190,EN_BLANCO_2025,1,1391,131,2025,1391
2,1,Simulated,00191,EN_BLANCO_2025,1,61,5,2025,61
2,1,Simulated,00193,EN_BLANCO_2025,1,101,13,2025,101
2,1,Simulated,00195,EN_BLANCO_2025,1,85,6,2025,85
2,1,Simulated,00197,EN_BLANCO_2025,1,1281,144,2025,1281
2,1,Simulated,00198,EN_BLANCO_2025,1,655,65,2025,655
2,2,Simulated,00201,EN_BLANCO_2025,1,24322,3280,2025,24322
2,2,Simulated,00202,EN_BLANCO_2025,1,857,132,2025,857
2,2,Simulated,00203,EN_BLANCO_2025,1,2003,268,2025,2003
2,2,Simulated,00204,EN_BLANCO_2025,1,96,10,2025,96
2,2,Simulated,00205,EN_BLANCO_2025,1,141,18,2025,141
2,2,Simulated,00209,EN_BLANCO_2025,1,497,40,2025,497
2,2,Simulated,0020A,EN_BLANCO_2025,1,33017,3787,2025,33017
2,2,Simulated,00211,EN_BLANCO_2025,1,43312,7119,2025,43312
2,2,Simulated,00212,EN_BLANCO_2025,1,157,29,2025,157
2,2,Simulated,00215,EN_BLANCO_2025,1,108,18,2025,108
2,2,Simulated,00216,EN_BLANCO_2025,1,123,34,2025,123
2,2,Simulated,00218,EN_BLANCO_2025,1,380,65,2025,380
2,2,Simulated,00219,EN_BLANCO_2025,1,80,5,2025,80
2,2,Simulated,0021A,EN_BLANCO_2025,1,18265,1717,2025,18265
2,2,Simulated,00220,EN_BLANCO_2025,1,121,6,2025,121
2,2,Simulated,00221,EN_BLANCO_2025,1,161,33,2025,161
2,2,Simulated,00222,EN_BLANCO_2025,1,2106,414,2025,2106
2,2,Simulated,00224,EN_BLANCO_2025,1,261,24,2025,261
2,2,Simulated,00226,EN_BLANCO_2025,1,54,4,2025,54
2,2,Simulated,0022A,EN_BLANCO_2025,1,63083,4810,2025,63083
2,2,Simulated,0022B,EN_BLANCO_2025,1,20136,1016,2025,20136
2,2,Simulated,00230,EN_BLANCO_2025,1,28173,3794,2025,28173
2,2,Simulated,00231,EN_BLANCO_2025,1,279,21,2025,279
2,2,Simulated,00232,EN_BLANCO_2025,1,7791,813,2025,7791
2,2,Simulated,00233,EN_BLANCO_2025,1,57,4,2025,57
2,2,Simulated,00234,EN_BLANCO_2025,1,129,9,2025,129
2,2,Simulated,00235,EN_BLANCO_2025,1,31,2,2025,31
2,2,Simulated,00236,EN_BLANCO_2025,1,123,15,2025,123
2,2,Simulated,00237,EN_BLANCO_2025,1,627,65,2025,627
2,2,Simulated,00238,EN_BLANCO_2025,1,1860,233,2025,1860
2,2,Simulated,00239,EN_BLANCO_2025,1,9941,573,2025,9941
2,2,Simulated,00240,EN_BLANCO_2025,1,16080,2291,2025,16080
2,2,Simulated,00243,EN_BLANCO_2025,1,1029,107,2025,1029
2,2,Simulated,00246,EN_BLANCO_2025,1,74,6,2025,74
2,2,Simulated,00248,EN_BLANCO_2025,1,17487,1580,2025,17487
2,2,Simulated,00249,EN_BLANCO_2025,1,246,23,2025,246
2,2,Simulated,00252,EN_BLANCO_2025,1,22960,2457,2025,22960
2,2,Simulated,00253,EN_BLANCO_2025,1,2042,295,2025,2042
2,2,Simulated,00254,EN_BLANCO_2025,1,4489,438,2025,4489
2,2,Simulated,00255,EN_BLANCO_2025,1,40,4,2025,40
2,2,Simulated,00258,EN_BLANCO_2025,1,240,43,2025,240
2,2,Simulated,00259,EN_BLANCO_2025,1,9796,668,2025,9796
2,2,Simulated,00260,EN_BLANCO_2025,1,34701,1765,2025,34701
2,2,Simulated,00261,EN_BLANCO_2025,1,46274,2566,2025,46274
2,2,Simulated,00262,EN_BLANCO_2025,1,64618,3530,2025,64618
2,2,Simulated,00263,EN_BLANCO_2025,1,30469,1692,2025,30469
2,2,Simulated,00264,EN_BLANCO_2025,1,6951,454,2025,6951
2,2,Simulated,00265,EN_BLANCO_2025,1,24219,2065,2025,24219
2,2,Simulated,00271,EN_BLANCO_2025,1,14021,1064,2025,14021
2,2,Simulated,00272,EN_BLANCO_2025,1,20879,1214,2025,20879
2,2,Simulated,00273,EN_BLANCO_2025,1,61993,3028,2025,61993
2,2,Simulated,00274,EN_BLANCO_2025,1,43201,3348,2025,43201
2,2,Simulated,00275,EN_BLANCO_2025,1,29086,2463,2025,29086
2,2,Simulated,00276,EN_BLANCO_2025,1,28688,1910,2025,28688
2,2,Simulated,00282,EN_BLANCO_2025,1,21900,1930,2025,21900
2,2,Simulated,00285,EN_BLANCO_2025,1,143,12,2025,143
2,2,Simulated,00286,EN_BLANCO_2025,1,4075,335,2025,4075
2,2,Simulated,00287,EN_BLANCO_2025,1,28203,3076,2025,28203
2,2,Simulated,00288,EN_BLANCO_2025,1,37357,2016,2025,37357
2,2,Simulated,00289,EN_BLANCO_2025,1,48987,4134,2025,48987
2,2,Simulated,00290,EN_BLANCO_2025,1,35569,3345,2025,35569
2,2,Simulated,00291,EN_BLANCO_2025,1,18536,1255,2025,18536
2,2,Simulated,00292,EN_BLANCO_2025,1,10626,1211,2025,10626
2,2,Simulated,00293,EN_BLANCO_2025,1,16187,1843,2025,16187
2,2,Simulated,00294,EN_BLANCO_2025,1,4558,343,2025,4558
2,2,Simulated,00295,EN_BLANCO_2025,1,5498,625,2025,5498
2,2,Simulated,00297,EN_BLANCO_2025,1,596,53,2025,596
2,2,Simulated,00298,EN_BLANCO_2025,1,258,33,2025,258
2,3,Simulated,00302,EN_BLANCO_2025,1,120857,9706,2025,120857
2,3,Simulated,00303,EN_BLANCO_2025,1,4352,393,2025,4352
2,3,Simulated,00304,EN_BLANCO_2025,1,19198,1726,2025,19198
2,3,Simulated,00305,EN_BLANCO_2025,1,32023,3079,2025,32023
2,3,Simulated,00306,EN_BLANCO_2025,1,6455,693,2025,6455
2,3,Simulated,00307,EN_BLANCO_2025,1,1191,121,2025,1191
2,3,Simulated,00308,EN_BLANCO_2025,1,874,64,2025,874
2,3,Simulated,00309,EN_BLANCO_2025,1,73,6,2025,73
2,3,Simulated,00310,EN_BLANCO_2025,1,8735,1143,2025,8735
2,3,Simulated,00311,EN_BLANCO_2025,1,97,6,2025,97
2,3,Simulated,00312,EN_BLANCO_2025,1,91,7,2025,91
2,3,Simulated,00314,EN_BLANCO_2025,1,5381,618,2025,5381
2,3,Simulated,00315,EN_BLANCO_2025,1,156,15,2025,156
2,3,Simulated,00316,EN_BLANCO_2025,1,4879,433,2025,4879
2,3,Simulated,00317,EN_BLANCO_2025,1,2299,322,2025,2299
2,3,Simulated,00318,EN_BLANCO_2025,1,2471,239,2025,2471
2,3,Simulated,00320,EN_BLANCO_2025,1,20432,2886,2025,20432
2,3,Simulated,00322,EN_BLANCO_2025,1,90,4,2025,90
2,3,Simulated,00324,EN_BLANCO_2025,1,349,24,2025,349
2,3,Simulated,00326,EN_BLANCO_2025,1,1417,134,2025,1417
2,3,Simulated,00327,EN_BLANCO_2025,1,1080,91,2025,1080
2,3,Simulated,00330,EN_BLANCO_2025,1,8529,1220,2025,8529
2,3,Simulated,00332,EN_BLANCO_2025,1,258,27,2025,258
2,3,Simulated,00334,EN_BLANCO_2025,1,572,71,2025,572
2,3,Simulated,00335,EN_BLANCO_2025,1,312,27,2025,312
2,3,Simulated,00336,EN_BLANCO_2025,1,50,8,2025,50
2,3,Simulated,00337,EN_BLANCO_2025,1,12385,1165,2025,12385
2,3,Simulated,00338,EN_BLANCO_2025,1,2304,179,2025,2304
2,3,Simulated,00339,EN_BLANCO_2025,1,17271,1490,2025,17271
2,3,Simulated,00340,EN_BLANCO_2025,1,22844,2454,2025,22844
2,3,Simulated,00341,EN_BLANCO_2025,1,36,1,2025,36
2,3,Simulated,00342,EN_BLANCO_2025,1,60,2,2025,60
2,3,Simulated,00343,EN_BLANCO_2025,1,99,2,2025,99
2,3,Simulated,00344,EN_BLANCO_2025,1,39161,3028,2025,39161
2,3,Simulated,00345,EN_BLANCO_2025,1,6961,505,2025,6961
2,3,Simulated,00348,EN_BLANCO_2025,1,813,48,2025,813
2,3,Simulated,00349,EN_BLANCO_2025,1,60,8,2025,60
2,3,Simulated,00350,EN_BLANCO_2025,1,49,3,2025,49
2,3,Simulated,00351,EN_BLANCO_2025,1,1207,105,2025,1207
2,3,Simulated,00352,EN_BLANCO_2025,1,107,6,2025,107
2,3,Simulated,00354,EN_BLANCO_2025,1,6522,470,2025,6522
2,3,Simulated,00357,EN_BLANCO_2025,1,1358,134,2025,1358
2,3,Simulated,00358,EN_BLANCO_2025,1,75,1,2025,75
2,3,Simulated,00359,EN_BLANCO_2025,1,1024,91,2025,1024
2,3,Simulated,00360,EN_BLANCO_2025,1,598,48,2025,598
2,3,Simulated,00361,EN_BLANCO_2025,1,7244,426,2025,7244
2,3,Simulated,00362,EN_BLANCO_2025,1,618,46,2025,618
2,3,Simulated,00364,EN_BLANCO_2025,1,7416,646,2025,7416
2,3,Simulated,00365,EN_BLANCO_2025,1,20246,1811,2025,20246
2,3,Simulated,00366,EN_BLANCO_2025,1,98020,7658,2025,98020
2,3,Simulated,00367,EN_BLANCO_2025,1,71059,4512,2025,71059
2,3,Simulated,00368,EN_BLANCO_2025,1,11158,854,2025,11158
2,3,Simulated,00369,EN_BLANCO_2025,1,8481,717,2025,8481
2,3,Simulated,00370,EN_BLANCO_2025,1,19702,1319,2025,19702
2,3,Simulated,00374,EN_BLANCO_2025,1,135036,12052,2025,135036
2,3,Simulated,00376,EN_BLANCO_2025,1,37742,2214,2025,37742
2,3,Simulated,00377,EN_BLANCO_2025,1,38407,3403,2025,38407
2,3,Simulated,00378,EN_BLANCO_2025,1,28259,1999,2025,28259
2,3,Simulated,00379,EN_BLANCO_2025,1,31619,2879,2025,31619
2,3,Simulated,00380,EN_BLANCO_2025,1,22010,1844,2025,22010
2,3,Simulated,00381,EN_BLANCO_2025,1,61131,3192,2025,61131
2,3,Simulated,00382,EN_BLANCO_2025,1,8052,499,2025,8052
2,3,Simulated,00383,EN_BLANCO_2025,1,6396,298,2025,6396
2,3,Simulated,00384,EN_BLANCO_2025,1,21114,1683,2025,21114
2,3,Simulated,00388,EN_BLANCO_2025,1,79062,4295,2025,79062
2,3,Simulated,00389,EN_BLANCO_2025,1,15342,1073,2025,15342
2,3,Simulated,00390,EN_BLANCO_2025,1,15451,1311,2025,15451
2,3,Simulated,00391,EN_BLANCO_2025,1,88248,9482,2025,88248
2,3,Simulated,00392,EN_BLANCO_2025,1,9520,731,2025,9520
2,3,Simulated,00393,EN_BLANCO_2025,1,71369,5219,2025,71369
2,3,Simulated,00394,EN_BLANCO_2025,1,65597,4483,2025,65597
2,3,Simulated,00395,EN_BLANCO_2025,1,42098,2894,2025,42098
2,3,Simulated,00397,EN_BLANCO_2025,1,64152,5871,2025,64152
2,3,Simulated,00398,EN_BLANCO_2025,1,98468,7783,2025,98468
2,3,Simulated,00399,EN_BLANCO_2025,1,68797,5593,2025,68797
2,4,Simulated,00400,EN_BLANCO_2025,1,29159,2531,2025,29159
2,4,Simulated,00401,EN_BLANCO_2025,1,783,67,2025,783
2,4,Simulated,00402,EN_BLANCO_2025,1,34570,3041,2025,34570
2,4,Simulated,00404,EN_BLANCO_2025,1,13245,1378,2025,13245
2,4,Simulated,00405,EN_BLANCO_2025,1,180,16,2025,180
2,4,Simulated,00406,EN_BLANCO_2025,1,241,24,2025,241
2,4,Simulated,00407,EN_BLANCO_2025,1,104,9,2025,104
2,4,Simulated,00408,EN_BLANCO_2025,1,1492,153,2025,1492
2,4,Simulated,00409,EN_BLANCO_2025,1,329,23,2025,329
2,4,Simulated,00411,EN_BLANCO_2025,1,19124,1924,2025,19124
2,4,Simulated,00412,EN_BLANCO_2025,1,71,4,2025,71
2,4,Simulated,00413,EN_BLANCO_2025,1,776,150,2025,776
2,4,Simulated,00414,EN_BLANCO_2025,1,199,20,2025,199
2,4,Simulated,00415,EN_BLANCO_2025,1,1832,243,2025,1832
2,4,Simulated,00416,EN_BLANCO_2025,1,1940,223,2025,1940
2,4,Simulated,00417,EN_BLANCO_2025,1,308,22,2025,308
2,4,Simulated,00418,EN_BLANCO_2025,1,1066,183,2025,1066
2,4,Simulated,00419,EN_BLANCO_2025,1,360,47,2025,360
2,4,Simulated,00420,EN_BLANCO_2025,1,727,110,2025,727
2,4,Simulated,00421,EN_BLANCO_2025,1,196,25,2025,196
2,4,Simulated,00424,EN_BLANCO_2025,1,9524,1248,2025,9524
2,4,Simulated,00427,EN_BLANCO_2025,1,2214,316,2025,2214
2,4,Simulated,00428,EN_BLANCO_2025,1,204,39,2025,204
2,4,Simulated,00430,EN_BLANCO_2025,1,2907,361,2025,2907
2,4,Simulated,00431,EN_BLANCO_2025,1,4928,528,2025,4928
2,4,Simulated,00432,EN_BLANCO_2025,1,1417,134,2025,1417
2,4,Simulated,00433,EN_BLANCO_2025,1,156,16,2025,156
2,4,Simulated,00434,EN_BLANCO_2025,1,880,92,2025,880
2,4,Simulated,00436,EN_BLANCO_2025,1,13912,2280,2025,13912
2,4,Simulated,00437,EN_BLANCO_2025,1,127,25,2025,127
2,4,Simulated,00439,EN_BLANCO_2025,1,2498,352,2025,2498
2,4,Simulated,00440,EN_BLANCO_2025,1,202,39,2025,202
2,4,Simulated,00441,EN_BLANCO_2025,1,144,22,2025,144
2,4,Simulated,00444,EN_BLANCO_2025,1,71023,7596,2025,71023
2,4,Simulated,00445,EN_BLANCO_2025,1,3261,364,2025,3261
2,4,Simulated,00446,EN_BLANCO_2025,1,2738,330,2025,2738
2,4,Simulated,00447,EN_BLANCO_2025,1,1976,308,2025,1976
2,4,Simulated,00448,EN_BLANCO_2025,1,133,9,2025,133
2,4,Simulated,00449,EN_BLANCO_2025,1,54,1,2025,54
2,4,Simulated,00450,EN_BLANCO_2025,1,928,103,2025,928
2,4,Simulated,00451,EN_BLANCO_2025,1,872,122,2025,872
2,4,Simulated,00452,EN_BLANCO_2025,1,454,42,2025,454
2,4,Simulated,00453,EN_BLANCO_2025,1,41,2,2025,41
2,4,Simulated,00454,EN_BLANCO_2025,1,131,1,2025,131
2,4,Simulated,00456,EN_BLANCO_2025,1,336,35,2025,336
2,4,Simulated,00460,EN_BLANCO_2025,1,3671,289,2025,3671
2,4,Simulated,00461,EN_BLANCO_2025,1,2820,110,2025,2820
2,4,Simulated,00462,EN_BLANCO_2025,1,1559,94,2025,1559
2,4,Simulated,00463,EN_BLANCO_2025,1,4350,334,2025,4350
2,4,Simulated,00464,EN_BLANCO_2025,1,2244,124,2025,2244
2,4,Simulated,00465,EN_BLANCO_2025,1,2116,119,2025,2116
2,4,Simulated,00466,EN_BLANCO_2025,1,2222,124,2025,2222
2,4,Simulated,00467,EN_BLANCO_2025,1,2260,203,2025,2260
2,4,Simulated,00468,EN_BLANCO_2025,1,1527,55,2025,1527
2,4,Simulated,00469,EN_BLANCO_2025,1,2343,105,2025,2343
2,4,Simulated,00471,EN_BLANCO_2025,1,2104,115,2025,2104
2,4,Simulated,00472,EN_BLANCO_2025,1,1370,112,2025,1370
2,4,Simulated,00473,EN_BLANCO_2025,1,4050,202,2025,4050
2,4,Simulated,00474,EN_BLANCO_2025,1,4432,330,2025,4432
2,4,Simulated,00475,EN_BLANCO_2025,1,16340,974,2025,16340
2,4,Simulated,00476,EN_BLANCO_2025,1,3526,154,2025,3526
2,4,Simulated,00477,EN_BLANCO_2025,1,8136,445,2025,8136
2,4,Simulated,00480,EN_BLANCO_2025,1,2291,95,2025,2291
2,4,Simulated,00481,EN_BLANCO_2025,1,4214,242,2025,4214
2,4,Simulated,00482,EN_BLANCO_2025,1,2522,165,2025,2522
2,4,Simulated,00483,EN_BLANCO_2025,1,3161,188,2025,3161
2,4,Simulated,00484,EN_BLANCO_2025,1,2737,170,2025,2737
2,4,Simulated,00485,EN_BLANCO_2025,1,2189,110,2025,2189
2,4,Simulated,00486,EN_BLANCO_2025,1,2786,139,2025,2786
2,4,Simulated,00487,EN_BLANCO_2025,1,2791,216,2025,2791
2,4,Simulated,00488,EN_BLANCO_2025,1,3819,341,2025,3819
2,4,Simulated,00490,EN_BLANCO_2025,1,11873,1155,2025,11873
2,4,Simulated,00491,EN_BLANCO_2025,1,37051,2771,2025,37051
2,4,Simulated,00492,EN_BLANCO_2025,1,202,24,2025,202
2,4,Simulated,00493,EN_BLANCO_2025,1,104,7,2025,104
2,4,Simulated,00495,EN_BLANCO_2025,1,25383,1356,2025,25383
2,4,Simulated,00496,EN_BLANCO_2025,1,30982,2260,2025,30982
2,4,Simulated,00497,EN_BLANCO_2025,1,13505,1073,2025,13505
2,4,Simulated,00498,EN_BLANCO_2025,1,1520,114,2025,1520
2,5,Simulated,00501,EN_BLANCO_2025,1,57846,3957,2025,57846
2,5,Simulated,00502,EN_BLANCO_2025,1,46246,3574,2025,46246
2,5,Simulated,00503,EN_BLANCO_2025,1,7312,479,2025,7312
2,5,Simulated,00504,EN_BLANCO_2025,1,36159,2374,2025,36159
2,5,Simulated,00505,EN_BLANCO_2025,1,20085,2078,2025,20085
2,5,Simulated,00508,EN_BLANCO_2025,1,12978,1096,2025,12978
2,5,Simulated,00509,EN_BLANCO_2025,1,11211,679,2025,11211
2,5,Simulated,00511,EN_BLANCO_2025,1,6670,431,2025,6670
2,5,Simulated,00512,EN_BLANCO_2025,1,26060,2059,2025,26060
2,5,Simulated,00513,EN_BLANCO_2025,1,31524,2406,2025,31524
2,5,Simulated,00516,EN_BLANCO_2025,1,3731,151,2025,3731
2,5,Simulated,00517,EN_BLANCO_2025,1,3202,242,2025,3202
2,5,Simulated,00518,EN_BLANCO_2025,1,3510,160,2025,3510
2,5,Simulated,00519,EN_BLANCO_2025,1,9185,508,2025,9185
2,5,Simulated,00520,EN_BLANCO_2025,1,6494,413,2025,6494
2,5,Simulated,00521,EN_BLANCO_2025,1,4432,315,2025,4432
