secprov,seccionId,name,circuitoId,mesasTotalizadas,cantidadElectores,anioEleccion,cantidadElectores_2025,EN_BLANCO_2025,LLA_JxC,NO_VOTANTES_2025,OTROS_2025,UxP_2025
2,3,Simulated,00330,1,8529,2025,8529,1220,1839,3356,535,1580
2,3,Simulated,00332,1,258,2025,258,27,48,92,28,64
2,3,Simulated,00334,1,572,2025,572,71,166,209,34,93
2,3,Simulated,00335,1,312,2025,312,27,105,97,20,62
2,3,Simulated,00336,1,50,2025,50,8,8,24,5,5
2,3,Simulated,00337,1,12385,2025,12385,1165,2397,5248,641,2934
2,3,Simulated,00338,1,2304,2025,2304,179,547,970,95,514
2,3,Simulated,00339,1,17271,2025,17271,1490,3744,7278,1289,3469
2,3,Simulated,00340,1,22844,2025,22844,2454,4793,8842,2388,4367
2,3,Simulated,00341,1,36,2025,36,1,3,23,3,5
2,3,Simulated,00342,1,60,2025,60,2,10,36,5,7
2,3,Simulated,00343,1,99,2025,99,2,20,62,6,9
2,3,Simulated,00344,1,39161,2025,39161,3028,7010,17432,1953,9739
2,3,Simulated,00345,1,6961,2025,6961,505,1399,2550,345,2162
2,3,Simulated,00348,1,813,2025,813,48,178,271,42,273
2,3,Simulated,00349,1,60,2025,60,8,8,27,5,13
2,3,Simulated,00350,1,49,2025,49,3,13,22,6,6
2,3,Simulated,00351,1,1207,2025,1207,105,249,420,48,385
2,3,Simulated,00352,1,107,2025,107,6,42,34,7,18
2,3,Simulated,00354,1,6522,2025,6522,470,1368,2350,239,2095
2,3,Simulated,00357,1,1358,2025,1358,134,253,337,41,593
2,3,Simulated,00358,1,75,2025,75,1,11,29,6,29
2,3,Simulated,00359,1,1024,2025,1024,91,259,375,35,264
2,3,Simulated,00360,1,598,2025,598,48,133,191,40,186
2,3,Simulated,00361,1,7244,2025,7244,426,1938,2593,338,1949
2,3,Simulated,00362,1,618,2025,618,46,196,223,36,117
2,3,Simulated,00364,1,7416,2025,7416,646,1652,3292,465,1360
2,3,Simulated,00365,1,20246,2025,20246,1811,3920,8165,1356,4994
2,3,Simulated,00366,1,98020,2025,98020,7658,27017,42236,5474,15635
2,3,Simulated,00367,1,71059,2025,71059,4512,18353,27242,8233,12719
2,3,Simulated,00368,1,11158,2025,11158,854,1448,4814,787,3254
2,3,Simulated,00369,1,8481,2025,8481,717,1554,3953,508,1750
2,3,Simulated,00370,1,19702,2025,19702,1319,3618,8094,1521,5150
2,3,Simulated,00374,1,135036,2025,135036,12052,17021,58178,5577,42207
2,3,Simulated,00376,1,37742,2025,37742,2214,6766,17850,2560,8352
2,3,Simulated,00377,1,38407,2025,38407,3403,8282,13489,2138,11094
2,3,Simulated,00378,1,28259,2025,28259,1999,4873,11922,2276,7189
2,3,Simulated,00379,1,31619,2025,31619,2879,5691,13026,2369,7654
2,3,Simulated,00380,1,22010,2025,22010,1844,3809,9511,1823,5022
2,3,Simulated,00381,1,61131,2025,61131,3192,8742,28066,3969,17162
2,3,Simulated,00382,1,8052,2025,8052,499,1903,3223,487,1940
2,3,Simulated,00383,1,6396,2025,6396,298,1784,2312,457,1544
2,3,Simulated,00384,1,21114,2025,21114,1683,3530,9059,1079,5764
2,3,Simulated,00388,1,79062,2025,79062,4295,10350,34591,3836,25991
2,3,Simulated,00389,1,15342,2025,15342,1073,3352,6028,1265,3624
2,3,Simulated,00390,1,15451,2025,15451,1311,3854,5321,1162,3802
2,3,Simulated,00391,1,88248,2025,88248,9482,19343,31293,5196,22934
2,3,Simulated,00392,1,9520,2025,9520,731,1638,3866,533,2752
2,3,Simulated,00393,1,71369,2025,71369,5219,10463,33441,7232,15014
2,3,Simulated,00394,1,65597,2025,65597,4483,11233,22310,8064,19506
2,3,Simulated,00395,1,42098,2025,42098,2894,8083,17632,2397,11092
2,3,Simulated,00397,1,64152,2025,64152,5871,12699,24893,5868,14822
2,3,Simulated,00398,1,98468,2025,98468,7783,11203,43720,6700,29062
2,3,Simulated,00399,1,68797,2025,68797,5593,7680,27339,4317,23869
2,4,Simulated,00400,1,29159,2025,29159,2531,7118,10965,1846,6700
2,4,Simulated,00401,1,783,2025,783,67,172,398,67,79
2,4,Simulated,00402,1,34570,2025,34570,3041,6686,12532,3067,9244
2,4,Simulated,00404,1,13245,2025,13245,1378,3109,4639,1047,3071
2,4,Simulated,00405,1,180,2025,180,16,41,78,10,35
2,4,Simulated,00406,1,241,2025,241,24,57,97,8,54
2,4,Simulated,00407,1,104,2025,104,9,30,33,14,18
2,4,Simulated,00408,1,1492,2025,1492,153,366,473,61,439
2,4,Simulated,00409,1,329,2025,329,23,114,120,20,53
2,4,Simulated,00411,1,19124,2025,19124,1924,4000,8079,1941,3179
2,4,Simulated,00412,1,71,2025,71,4,10,30,8,19
2,4,Simulated,00413,1,776,2025,776,150,187,277,44,118
2,4,Simulated,00414,1,199,2025,199,20,58,76,7,38
2,4,Simulated,00415,1,1832,2025,1832,243,457,765,98,270
2,4,Simulated,00416,1,1940,2025,1940,223,480,785,138,314
2,4,Simulated,00417,1,308,2025,308,22,74,140,34,38
2,4,Simulated,00418,1,1066,2025,1066,183,262,413,93,115
2,4,Simulated,00419,1,360,2025,360,47,88,141,9,75
2,4,Simulated,00420,1,727,2025,727,110,181,292,29,116
2,4,Simulated,00421,1,196,2025,196,25,49,60,6,56
2,4,Simulated,00424,1,9524,2025,9524,1248,1519,3533,954,2269
2,4,Simulated,00427,1,2214,2025,2214,316,385,931,175,407
2,4,Simulated,00428,1,204,2025,204,39,40,67,11,48
2,4,Simulated,00430,1,2907,2025,2907,361,706,1017,176,648
2,4,Simulated,00431,1,4928,2025,4928,528,842,1821,392,1345
2,4,Simulated,00432,1,1417,2025,1417,134,383,487,77,336
2,4,Simulated,00433,1,156,2025,156,16,46,51,17,26
2,4,Simulated,00434,1,880,2025,880,92,225,293,28,243
2,4,Simulated,00436,1,13912,2025,13912,2280,1998,5304,570,3760
2,4,Simulated,00437,1,127,2025,127,25,21,47,6,28
2,4,Simulated,00439,1,2498,2025,2498,352,295,955,202,695
2,4,Simulated,00440,1,202,2025,202,39,17,90,7,48
2,4,Simulated,00441,1,144,2025,144,22,5,112,5,1
2,4,Simulated,00444,1,71023,2025,71023,7596,15785,25319,3035,19288
2,4,Simulated,00445,1,3261,2025,3261,364,572,1195,232,899
2,4,Simulated,00446,1,2738,2025,2738,330,557,1053,124,673
2,4,Simulated,00447,1,1976,2025,1976,308,388,592,149,538
2,4,Simulated,00448,1,133,2025,133,9,63,39,11,12
2,4,Simulated,00449,1,54,2025,54,1,19,30,2,1
2,4,Simulated,00450,1,928,2025,928,103,251,356,43,175
2,4,Simulated,00451,1,872,2025,872,122,218,312,38,182
2,4,Simulated,00452,1,454,2025,454,42,108,154,25,125
2,4,Simulated,00453,1,41,2025,41,2,13,13,1,11
2,4,Simulated,00454,1,131,2025,131,1,31,62,12,25
2,4,Simulated,00456,1,336,2025,336,35,82,149,8,62
2,4,Simulated,00460,1,3671,2025,3671,289,623,1888,202,670
2,4,Simulated,00461,1,2820,2025,2820,110,491,1582,205,432
2,4,Simulated,00462,1,1559,2025,1559,94,444,593,109,319
2,4,Simulated,00463,1,4350,2025,4350,334,558,2426,439,594
2,4,Simulated,00464,1,2244,2025,2244,124,636,695,227,562
2,4,Simulated,00465,1,2116,2025,2116,119,599,668,190,540
2,4,Simulated,00466,1,2222,2025,2222,124,688,735,163,511
2,4,Simulated,00467,1,2260,2025,2260,203,663,703,163,527
2,4,Simulated,00468,1,1527,2025,1527,55,422,518,108,424
2,4,Simulated,00469,1,2343,2025,2343,105,428,964,257,589
2,4,Simulated,00471,1,2104,2025,2104,115,417,796,136,640
2,4,Simulated,00472,1,1370,2025,1370,112,287,512,102,357
2,4,Simulated,00473,1,4050,2025,4050,202,915,1568,340,1024
2,4,Simulated,00474,1,4432,2025,4432,330,1266,1545,360,931
2,4,Simulated,00475,1,16340,2025,16340,974,4523,5600,1489,3755
2,4,Simulated,00476,1,3526,2025,3526,154,946,1204,380,842
2,4,Simulated,00477,1,8136,2025,8136,445,1736,2682,579,2694
2,4,Simulated,00480,1,2291,2025,2291,95,580,890,135,590
2,4,Simulated,00481,1,4214,2025,4214,242,997,1647,384,944
2,4,Simulated,00482,1,2522,2025,2522,165,623,988,231,515
2,4,Simulated,00483,1,3161,2025,3161,188,818,968,305,882
2,4,Simulated,00484,1,2737,2025,2737,170,606,1088,235,638
2,4,Simulated,00485,1,2189,2025,2189,110,527,697,248,606
2,4,Simulated,00486,1,2786,2025,2786,139,665,1136,178,667
2,4,Simulated,00487,1,2791,2025,2791,216,679,740,318,839
2,4,Simulated,00488,1,3819,2025,3819,341,813,1210,474,981
2,4,Simulated,00490,1,11873,2025,11873,1155,1700,4364,524,4130
2,4,Simulated,00491,1,37051,2025,37051,2771,4845,12772,2170,14493
2,4,Simulated,00492,1,202,2025,202,24,20,75,10,73
2,4,Simulated,00493,1,104,2025,104,7,6,86,4,1
2,4,Simulated,00495,1,25383,2025,25383,1356,6532,9136,2123,6237
2,4,Simulated,00496,1,30982,2025,30982,2260,6053,12079,2316,8273
2,4,Simulated,00497,1,13505,2025,13505,1073,3279,4434,1278,3442
2,4,Simulated,00498,1,1520,2025,1520,114,259,624,76,447
2,5,Simulated,00501,1,57846,2025,57846,3957,12614,21829,5885,13562
2,5,Simulated,00502,1,46246,2025,46246,3574,9752,17664,2451,12805
2,5,Simulated,00503,1,7312,2025,7312,479,1763,2395,426,2249
2,5,Simulated,00504,1,36159,2025,36159,2374,8948,12003,2997,9836
2,5,Simulated,00505,1,20085,2025,20085,2078,3657,8470,1005,4874
2,5,Simulated,00508,1,12978,2025,12978,1096,2091,5575,877,3339
2,5,Simulated,00509,1,11211,2025,11211,679,1202,6204,625,2502
2,5,Simulated,00511,1,6670,2025,6670,431,1144,2273,431,2392
2,5,Simulated,00512,1,26060,2025,26060,2059,3796,9098,2585,8523
2,5,Simulated,00513,1,31524,2025,31524,2406,4907,11664,1509,11037
2,5,Simulated,00516,1,3731,2025,3731,151,749,1598,389,844
2,5,Simulated,00517,1,3202,2025,3202,242,841,966,287,866
2,5,Simulated,00518,1,3510,2025,3510,160,627,1881,202,640
2,5,Simulated,00519,1,9185,2025,9185,508,1611,3911,946,2209
2,5,Simulated,00520,1,6494,2025,6494,413,1638,2085,677,1681
2,5,Simulated,00521,1,4432,2025,4432,315,977,1651,380,1108
2,5,Simulated,00524,1,11434,2025,11434,935,2406,4284,635,3173
2,5,Simulated,00528,1,288,2025,288,23,77,91,16,80
2,5,Simulated,00530,1,80020,2025,80020,6768,14415,33601,6247,18989
2,5,Simulated,00533,1,7504,2025,7504,855,937,3171,792,1748
2,5,Simulated,00534,1,38367,2025,38367,4136,8622,13648,3429,8533
2,5,Simulated,00535,1,53278,2025,53278,4396,9357,20813,4521,14191
2,5,Simulated,00536,1,42661,2025,42661,3359,7132,16960,2368,12842
2,5,Simulated,00538,1,19557,2025,19557,1619,3598,7898,1646,4796
2,5,Simulated,00539,1,75,2025,75,3,3,64,2,3
2,5,Simulated,00540,1,116,2025,116,1,35,63,5,13
2,5,Simulated,00541,1,39,2025,39,1,15,15,3,5
2,5,Simulated,00542,1,65,2025,65,2,16,31,6,9
2,5,Simulated,00543,1,247,2025,247,31,58,109,8,41
2,5,Simulated,00544,1,27,2025,27,5,7,11,1,2
2,5,Simulated,00545,1,92,2025,92,7,23,36,4,23
2,5,Simulated,00547,1,11281,2025,11281,1413,2145,3874,777,3072
2,5,Simulated,00548,1,1231,2025,1231,96,239,384,50,462
2,5,Simulated,00549,1,10069,2025,10069,1128,2062,3679,407,2793
2,5,Simulated,00550,1,98,2025,98,8,13,35,5,36
2,5,Simulated,00551,1,1838,2025,1838,184,391,655,134,475
2,5,Simulated,00552,1,2749,2025,2749,255,527,924,115,928
2,5,Simulated,00553,1,294,2025,294,18,65,101,17,93
2,5,Simulated,00554,1,26292,2025,26292,3456,6444,8846,1775,5770
2,5,Simulated,00556,1,76,2025,76,9,19,35,4,9
2,5,Simulated,00557,1,77,2025,77,7,18,28,10,13
