secprov,seccionId,name,circuitoId,nombreAgrupacion,mesasTotalizadas,cantidadElectores,votos,anioEleccion,cantidadElectores_2025
2,0,Simulated,00088,EN_BLANCO_2025,1,5278,559,2025,5278
2,0,Simulated,00089,EN_BLANCO_2025,1,9130,626,2025,9130
2,0,Simulated,00090,EN_BLANCO_2025,1,35,3,2025,35
2,0,Simulated,00091,EN_BLANCO_2025,1,12879,1339,2025,12879
2,0,Simulated,00092,EN_BLANCO_2025,1,10599,989,2025,10599
2,0,Simulated,00093,EN_BLANCO_2025,1,5230,494,2025,5230
2,0,Simulated,00098,EN_BLANCO_2025,1,27749,2808,2025,27749
2,0,Simulated,00099,EN_BLANCO_2025,1,667,79,2025,667
2,1,Simulated,00100,EN_BLANCO_2025,1,258,15,2025,258
2,1,Simulated,00101,EN_BLANCO_2025,1,525,52,2025,525
2,1,Simulated,00102,EN_BLANCO_2025,1,83,7,2025,83
2,1,Simulated,00103,EN_BLANCO_2025,1,137,16,2025,137
2,1,Simulated,00104,EN_BLANCO_2025,1,336,27,2025,336
2,1,Simulated,00105,EN_BLANCO_2025,1,16506,1563,2025,16506
2,1,Simulated,00106,EN_BLANCO_2025,1,646,43,2025,646
2,1,Simulated,00107,EN_BLANCO_2025,1,6070,399,2025,6070
2,1,Simulated,00110,EN_BLANCO_2025,1,458,57,2025,458
2,1,Simulated,00111,EN_BLANCO_2025,1,261,28,2025,261
2,1,Simulated,00113,EN_BLANCO_2025,1,1297,100,2025,1297
2,1,Simulated,00117,EN_BLANCO_2025,1,23242,2548,2025,23242
2,1,Simulated,00118,EN_BLANCO_2025,1,739,52,2025,739
2,1,Simulated,00120,EN_BLANCO_2025,1,551,79,2025,551
2,1,Simulated,00121,EN_BLANCO_2025,1,15273,1857,2025,15273
2,1,Simulated,00122,EN_BLANCO_2025,1,309,38,2025,309
2,1,Simulated,00125,EN_BLANCO_2025,1,24377,2764,2025,24377
2,1,Simulated,00126,EN_BLANCO_2025,1,38,6,2025,38
2,1,Simulated,00127,EN_BLANCO_2025,1,242,23,2025,242
2,1,Simulated,00128,EN_BLANCO_2025,1,51,3,2025,51
2,1,Simulated,00129,EN_BLANCO_2025,1,60,5,2025,60
2,1,Simulated,00131,EN_BLANCO_2025,1,49,4,2025,49
2,1,Simulated,00132,EN_BLANCO_2025,1,2158,164,2025,2158
2,1,Simulated,00133,EN_BLANCO_2025,1,1045,95,2025,1045
2,1,Simulated,00136,EN_BLANCO_2025,1,28915,2701,2025,28915
2,1,Simulated,00137,EN_BLANCO_2025,1,1113,152,2025,1113
2,1,Simulated,00138,EN_BLANCO_2025,1,113,14,2025,113
2,1,Simulated,00139,EN_BLANCO_2025,1,17,0,2025,17
2,1,Simulated,00140,EN_BLANCO_2025,1,640,62,2025,640
2,1,Simulated,00141,EN_BLANCO_2025,1,247,33,2025,247
2,1,Simulated,00142,EN_BLANCO_2025,1,68,8,2025,68
2,1,Simulated,00143,EN_BLANCO_2025,1,1868,140,2025,1868
2,1,Simulated,00144,EN_BLANCO_2025,1,430,43,2025,430
2,1,Simulated,00145,EN_BLANCO_2025,1,274,28,2025,274
2,1,Simulated,00148,EN_BLANCO_2025,1,21429,2568,2025,21429
2,1,Simulated,00149,EN_BLANCO_2025,1,311,27,2025,311
2,1,Simulated,00150,EN_BLANCO_2025,1,2289,172,2025,2289
2,1,Simulated,00151,EN_BLANCO_2025,1,1024,89,2025,1024
2,1,Simulated,00152,EN_BLANCO_2025,1,296,18,2025,296
2,1,Simulated,00153,EN_BLANCO_2025,1,276,32,2025,276
2,1,Simulated,00155,EN_BLANCO_2025,1,20051,1427,2025,20051
2,1,Simulated,00156,EN_BLANCO_2025,1,15462,2039,2025,15462
2,1,Simulated,00157,EN_BLANCO_2025,1,38446,3290,2025,38446
2,1,Simulated,00158,EN_BLANCO_2025,1,3896,302,2025,3896
2,1,Simulated,00159,EN_BLANCO_2025,1,972,77,2025,972
2,1,Simulated,00160,EN_BLANCO_2025,1,184,22,2025,184
2,1,Simulated,00162,EN_BLANCO_2025,1,193,16,2025,193
2,1,Simulated,00164,EN_BLANCO_2025,1,19071,3094,2025,19071
2,1,Simulated,00165,EN_BLANCO_2025,1,592,74,2025,592
2,1,Simulated,00166,EN_BLANCO_2025,1,223,31,2025,223
2,1,Simulated,00167,EN_BLANCO_2025,1,521,63,2025,521
2,1,Simulated,00169,EN_BLANCO_2025,1,5632,572,2025,5632
2,1,Simulated,00170,EN_BLANCO_2025,1,541,27,2025,541
2,1,Simulated,00171,EN_BLANCO_2025,1,474,57,2025,474
2,1,Simulated,00172,EN_BLANCO_2025,1,709,107,2025,709
2,1,Simulated,00173,EN_BLANCO_2025,1,3226,426,2025,3226
2,1,Simulated,00175,EN_BLANCO_2025,1,11578,1238,2025,11578
2,1,Simulated,00176,EN_BLANCO_2025,1,534,81,2025,534
2,1,Simulated,00177,EN_BLANCO_2025,1,182,13,2025,182
2,1,Simulated,00179,EN_BLANCO_2025,1,14213,1923,2025,14213
2,1,Simulated,00180,EN_BLANCO_2025,1,526,47,2025,526
2,1,Simulated,00181,EN_BLANCO_2025,1,152,25,2025,152
2,1,Simulated,00182,EN_BLANCO_2025,1,71,8,2025,71
2,1,Simulated,00183,EN_BLANCO_2025,1,2326,217,2025,2326
2,1,Simulated,00185,EN_BLANCO_2025,1,8466,699,2025,8466
2,1,Simulated,00187,EN_BLANCO_2025,1,150,13,2025,150
2,1,Simulated,00189,EN_BLANCO_2025,1,48132,4459,2025,48132
2,1,Simulated,0018A,EN_BLANCO_2025,1,63877,3688,2025,63877
2,1,Simulated,00190,EN_BLANCO_2025,1,1240,106,2025,1240
2,1,Simulated,00191,EN_BLANCO_2025,1,74,9,2025,74
2,1,Simulated,00193,EN_BLANCO_2025,1,135,12,2025,135
2,1,Simulated,00195,EN_BLANCO_2025,1,96,9,2025,96
2,1,Simulated,00197,EN_BLANCO_2025,1,2115,290,2025,2115
2,1,Simulated,00198,EN_BLANCO_2025,1,552,58,2025,552
2,2,Simulated,00201,EN_BLANCO_2025,1,32967,3961,2025,32967
2,2,Simulated,00202,EN_BLANCO_2025,1,953,141,2025,953
2,2,Simulated,00203,EN_BLANCO_2025,1,1396,119,2025,1396
2,2,Simulated,00204,EN_BLANCO_2025,1,106,12,2025,106
2,2,Simulated,00205,EN_BLANCO_2025,1,170,14,2025,170
2,2,Simulated,00209,EN_BLANCO_2025,1,438,55,2025,438
2,2,Simulated,0020A,EN_BLANCO_2025,1,35541,3428,2025,35541
2,2,Simulated,00211,EN_BLANCO_2025,1,49958,9295,2025,49958
2,2,Simulated,00212,EN_BLANCO_2025,1,140,22,2025,140
2,2,Simulated,00215,EN_BLANCO_2025,1,132,18,2025,132
2,2,Simulated,00216,EN_BLANCO_2025,1,111,28,2025,111
2,2,Simulated,00218,EN_BLANCO_2025,1,376,61,2025,376
2,2,Simulated,00219,EN_BLANCO_2025,1,88,6,2025,88
2,2,Simulated,0021A,EN_BLANCO_2025,1,17072,1595,2025,17072
2,2,Simulated,00220,EN_BLANCO_2025,1,165,9,2025,165
2,2,Simulated,00221,EN_BLANCO_2025,1,174,30,2025,174
2,2,Simulated,00222,EN_BLANCO_2025,1,2665,469,2025,2665
2,2,Simulated,00224,EN_BLANCO_2025,1,332,17,2025,332
2,2,Simulated,00226,EN_BLANCO_2025,1,35,2,2025,35
2,2,Simulated,0022A,EN_BLANCO_2025,1,60291,4523,2025,60291
2,2,Simulated,0022B,EN_BLANCO_2025,1,19245,1578,2025,19245
2,2,Simulated,00230,EN_BLANCO_2025,1,19810,2216,2025,19810
2,2,Simulated,00231,EN_BLANCO_2025,1,245,20,2025,245
2,2,Simulated,00232,EN_BLANCO_2025,1,8740,1064,2025,8740
2,2,Simulated,00233,EN_BLANCO_2025,1,68,5,2025,68
2,2,Simulated,00234,EN_BLANCO_2025,1,145,11,2025,145
2,2,Simulated,00235,EN_BLANCO_2025,1,30,0,2025,30
2,2,Simulated,00236,EN_BLANCO_2025,1,119,9,2025,119
2,2,Simulated,00237,EN_BLANCO_2025,1,920,91,2025,920
2,2,Simulated,00238,EN_BLANCO_2025,1,1453,141,2025,1453
2,2,Simulated,00239,EN_BLANCO_2025,1,11447,775,2025,11447
2,2,Simulated,00240,EN_BLANCO_2025,1,19044,2626,2025,19044
2,2,Simulated,00243,EN_BLANCO_2025,1,935,102,2025,935
2,2,Simulated,00246,EN_BLANCO_2025,1,52,2,2025,52
2,2,Simulated,00248,EN_BLANCO_2025,1,20578,2297,2025,20578
2,2,Simulated,00249,EN_BLANCO_2025,1,245,26,2025,245
2,2,Simulated,00252,EN_BLANCO_2025,1,24297,3127,2025,24297
2,2,Simulated,00253,EN_BLANCO_2025,1,1653,180,2025,1653
2,2,Simulated,00254,EN_BLANCO_2025,1,4941,569,2025,4941
2,2,Simulated,00255,EN_BLANCO_2025,1,39,6,2025,39
2,2,Simulated,00258,EN_BLANCO_2025,1,151,27,2025,151
2,2,Simulated,00259,EN_BLANCO_2025,1,10625,791,2025,10625
2,2,Simulated,00260,EN_BLANCO_2025,1,36424,3010,2025,36424
2,2,Simulated,00261,EN_BLANCO_2025,1,40540,3431,2025,40540
2,2,Simulated,00262,EN_BLANCO_2025,1,55610,3802,2025,55610
2,2,Simulated,00263,EN_BLANCO_2025,1,23779,1655,2025,23779
2,2,Simulated,00264,EN_BLANCO_2025,1,8138,475,2025,8138
2,2,Simulated,00265,EN_BLANCO_2025,1,22812,1543,2025,22812
2,2,Simulated,00271,EN_BLANCO_2025,1,14164,1052,2025,14164
2,2,Simulated,00272,EN_BLANCO_2025,1,23990,1560,2025,23990
2,2,Simulated,00273,EN_BLANCO_2025,1,64162,5232,2025,64162
2,2,Simulated,00274,EN_BLANCO_2025,1,39932,2298,2025,39932
2,2,Simulated,00275,EN_BLANCO_2025,1,19986,1070,2025,19986
2,2,Simulated,00276,EN_BLANCO_2025,1,24781,1287,2025,24781
2,2,Simulated,00282,EN_BLANCO_2025,1,26685,3462,2025,26685
2,2,Simulated,00285,EN_BLANCO_2025,1,197,24,2025,197
2,2,Simulated,00286,EN_BLANCO_2025,1,4588,368,2025,4588
2,2,Simulated,00287,EN_BLANCO_2025,1,24367,2082,2025,24367
2,2,Simulated,00288,EN_BLANCO_2025,1,42902,2324,2025,42902
2,2,Simulated,00289,EN_BLANCO_2025,1,48871,4346,2025,48871
2,2,Simulated,00290,EN_BLANCO_2025,1,40502,4385,2025,40502
2,2,Simulated,00291,EN_BLANCO_2025,1,16574,1234,2025,16574
2,2,Simulated,00292,EN_BLANCO_2025,1,9977,980,2025,9977
2,2,Simulated,00293,EN_BLANCO_2025,1,15136,1937,2025,15136
2,2,Simulated,00294,EN_BLANCO_2025,1,3250,325,2025,3250
2,2,Simulated,00295,EN_BLANCO_2025,1,6285,686,2025,6285
2,2,Simulated,00297,EN_BLANCO_2025,1,614,63,2025,614
2,2,Simulated,00298,EN_BLANCO_2025,1,346,38,2025,346
2,3,Simulated,00302,EN_BLANCO_2025,1,132059,6769,2025,132059
2,3,Simulated,00303,EN_BLANCO_2025,1,5823,463,2025,5823
2,3,Simulated,00304,EN_BLANCO_2025,1,17896,1452,2025,17896
2,3,Simulated,00305,EN_BLANCO_2025,1,29331,2714,2025,29331
2,3,Simulated,00306,EN_BLANCO_2025,1,6633,725,2025,6633
2,3,Simulated,00307,EN_BLANCO_2025,1,1539,158,2025,1539
2,3,Simulated,00308,EN_BLANCO_2025,1,903,58,2025,903
2,3,Simulated,00309,EN_BLANCO_2025,1,63,6,2025,63
2,3,Simulated,00310,EN_BLANCO_2025,1,10712,972,2025,10712
2,3,Simulated,00311,EN_BLANCO_2025,1,82,3,2025,82
2,3,Simulated,00312,EN_BLANCO_2025,1,95,8,2025,95
2,3,Simulated,00314,EN_BLANCO_2025,1,5405,587,2025,5405
2,3,Simulated,00315,EN_BLANCO_2025,1,209,19,2025,209
2,3,Simulated,00316,EN_BLANCO_2025,1,3344,329,2025,3344
2,3,Simulated,00317,EN_BLANCO_2025,1,2027,288,2025,2027
2,3,Simulated,00318,EN_BLANCO_2025,1,2992,337,2025,2992
2,3,Simulated,00320,EN_BLANCO_2025,1,16896,1902,2025,16896
2,3,Simulated,00322,EN_BLANCO_2025,1,148,8,2025,148
2,3,Simulated,00324,EN_BLANCO_2025,1,301,24,2025,301
2,3,Simulated,00326,EN_BLANCO_2025,1,1983,265,2025,1983
2,3,Simulated,00327,EN_BLANCO_2025,1,1285,148,2025,1285
2,3,Simulated,00330,EN_BLANCO_2025,1,8563,1142,2025,8563
2,3,Simulated,00332,EN_BLANCO_2025,1,346,42,2025,346
2,3,Simulated,00334,EN_BLANCO_2025,1,543,82,2025,543
2,3,Simulated,00335,EN_BLANCO_2025,1,396,44,2025,396
2,3,Simulated,00336,EN_BLANCO_2025,1,57,8,2025,57
2,3,Simulated,00337,EN_BLANCO_2025,1,17720,1795,2025,17720
2,3,Simulated,00338,EN_BLANCO_2025,1,2900,287,2025,2900
2,3,Simulated,00339,EN_BLANCO_2025,1,12411,912,2025,12411
2,3,Simulated,00340,EN_BLANCO_2025,1,21066,2416,2025,21066
2,3,Simulated,00341,EN_BLANCO_2025,1,35,4,2025,35
2,3,Simulated,00342,EN_BLANCO_2025,1,77,6,2025,77
2,3,Simulated,00343,EN_BLANCO_2025,1,95,7,2025,95
2,3,Simulated,00344,EN_BLANCO_2025,1,30486,2397,2025,30486
2,3,Simulated,00345,EN_BLANCO_2025,1,9481,560,2025,9481
2,3,Simulated,00348,EN_BLANCO_2025,1,903,77,2025,903
2,3,Simulated,00349,EN_BLANCO_2025,1,73,4,2025,73
2,3,Simulated,00350,EN_BLANCO_2025,1,43,4,2025,43
2,3,Simulated,00351,EN_BLANCO_2025,1,787,73,2025,787
2,3,Simulated,00352,EN_BLANCO_2025,1,92,13,2025,92
2,3,Simulated,00354,EN_BLANCO_2025,1,7628,584,2025,7628
2,3,Simulated,00357,EN_BLANCO_2025,1,1535,165,2025,1535
2,3,Simulated,00358,EN_BLANCO_2025,1,71,4,2025,71
2,3,Simulated,00359,EN_BLANCO_2025,1,896,77,2025,896
2,3,Simulated,00360,EN_BLANCO_2025,1,585,53,2025,585
2,3,Simulated,00361,EN_BLANCO_2025,1,7833,773,2025,7833
2,3,Simulated,00362,EN_BLANCO_2025,1,576,51,2025,576
2,3,Simulated,00364,EN_BLANCO_2025,1,6422,703,2025,6422
2,3,Simulated,00365,EN_BLANCO_2025,1,21733,1788,2025,21733
2,3,Simulated,00366,EN_BLANCO_2025,1,88160,8152,2025,88160
2,3,Simulated,00367,EN_BLANCO_2025,1,64459,3939,2025,64459
2,3,Simulated,00368,EN_BLANCO_2025,1,9807,856,2025,9807
2,3,Simulated,00369,EN_BLANCO_2025,1,9970,819,2025,9970
2,3,Simulated,00370,EN_BLANCO_2025,1,24021,1874,2025,24021
2,3,Simulated,00374,EN_BLANCO_2025,1,100474,10284,2025,100474
2,3,Simulated,00376,EN_BLANCO_2025,1,38859,3156,2025,38859
2,3,Simulated,00377,EN_BLANCO_2025,1,34459,2819,2025,34459
2,3,Simulated,00378,EN_BLANCO_2025,1,40380,3397,2025,40380
2,3,Simulated,00379,EN_BLANCO_2025,1,31239,2834,2025,31239
2,3,Simulated,00380,EN_BLANCO_2025,1,18549,1072,2025,18549
2,3,Simulated,00381,EN_BLANCO_2025,1,81051,5416,2025,81051
2,3,Simulated,00382,EN_BLANCO_2025,1,8095,680,2025,8095
2,3,Simulated,00383,EN_BLANCO_2025,1,6499,437,2025,6499
2,3,Simulated,00384,EN_BLANCO_2025,1,14814,998,2025,14814
2,3,Simulated,00388,EN_BLANCO_2025,1,83546,5811,2025,83546
2,3,Simulated,00389,EN_BLANCO_2025,1,18488,1146,2025,18488
2,3,Simulated,00390,EN_BLANCO_2025,1,15966,976,2025,15966
2,3,Simulated,00391,EN_BLANCO_2025,1,107793,8401,2025,107793
2,3,Simulated,00392,EN_BLANCO_2025,1,10869,765,2025,10869
2,3,Simulated,00393,EN_BLANCO_2025,1,75992,6307,2025,75992
2,3,Simulated,00394,EN_BLANCO_2025,1,39040,3524,2025,39040
2,3,Simulated,00395,EN_BLANCO_2025,1,53760,3509,2025,53760
2,3,Simulated,00397,EN_BLANCO_2025,1,65861,4117,2025,65861
2,3,Simulated,00398,EN_BLANCO_2025,1,125621,7377,2025,125621
2,3,Simulated,00399,EN_BLANCO_2025,1,65962,4885,2025,65962
2,4,Simulated,00400,EN_BLANCO_2025,1,26427,2116,2025,26427
2,4,Simulated,00401,EN_BLANCO_2025,1,684,63,2025,684
2,4,Simulated,00402,EN_BLANCO_2025,1,25902,2394,2025,25902
2,4,Simulated,00404,EN_BLANCO_2025,1,12196,1420,2025,12196
2,4,Simulated,00405,EN_BLANCO_2025,1,204,9,2025,204
2,4,Simulated,00406,EN_BLANCO_2025,1,261,28,2025,261
2,4,Simulated,00407,EN_BLANCO_2025,1,74,10,2025,74
2,4,Simulated,00408,EN_BLANCO_2025,1,1419,129,2025,1419
2,4,Simulated,00409,EN_BLANCO_2025,1,386,44,2025,386
2,4,Simulated,00411,EN_BLANCO_2025,1,20992,2621,2025,20992
2,4,Simulated,00412,EN_BLANCO_2025,1,62,4,2025,62
2,4,Simulated,00413,EN_BLANCO_2025,1,1140,200,2025,1140
2,4,Simulated,00414,EN_BLANCO_2025,1,242,28,2025,242
2,4,Simulated,00415,EN_BLANCO_2025,1,1578,194,2025,1578
2,4,Simulated,00416,EN_BLANCO_2025,1,2399,301,2025,2399
2,4,Simulated,00417,EN_BLANCO_2025,1,295,33,2025,295
2,4,Simulated,00418,EN_BLANCO_2025,1,995,209,2025,995
2,4,Simulated,00419,EN_BLANCO_2025,1,311,54,2025,311
2,4,Simulated,00420,EN_BLANCO_2025,1,586,78,2025,586
2,4,Simulated,00421,EN_BLANCO_2025,1,230,30,2025,230
2,4,Simulated,00424,EN_BLANCO_2025,1,10058,1668,2025,10058
2,4,Simulated,00427,EN_BLANCO_2025,1,1576,163,2025,1576
2,4,Simulated,00428,EN_BLANCO_2025,1,215,42,2025,215
2,4,Simulated,00430,EN_BLANCO_2025,1,2877,290,2025,2877
2,4,Simulated,00431,EN_BLANCO_2025,1,3829,358,2025,3829
2,4,Simulated,00432,EN_BLANCO_2025,1,1633,140,2025,1633
2,4,Simulated,00433,EN_BLANCO_2025,1,147,17,2025,147
2,4,Simulated,00434,EN_BLANCO_2025,1,909,98,2025,909
2,4,Simulated,00436,EN_BLANCO_2025,1,14902,2077,2025,14902
2,4,Simulated,00437,EN_BLANCO_2025,1,142,31,2025,142
2,4,Simulated,00439,EN_BLANCO_2025,1,3006,432,2025,3006
2,4,Simulated,00440,EN_BLANCO_2025,1,181,30,2025,181
2,4,Simulated,00441,EN_BLANCO_2025,1,187,27,2025,187
2,4,Simulated,00444,EN_BLANCO_2025,1,50013,5888,2025,50013
2,4,Simulated,00445,EN_BLANCO_2025,1,4363,414,2025,4363
2,4,Simulated,00446,EN_BLANCO_2025,1,2468,369,2025,2468
2,4,Simulated,00447,EN_BLANCO_2025,1,1844,201,2025,1844
2,4,Simulated,00448,EN_BLANCO_2025,1,145,14,2025,145
2,4,Simulated,00449,EN_BLANCO_2025,1,47,1,2025,47
2,4,Simulated,00450,EN_BLANCO_2025,1,978,122,2025,978
2,4,Simulated,00451,EN_BLANCO_2025,1,873,91,2025,873
2,4,Simulated,00452,EN_BLANCO_2025,1,453,50,2025,453
2,4,Simulated,00453,EN_BLANCO_2025,1,30,4,2025,30
2,4,Simulated,00454,EN_BLANCO_2025,1,92,5,2025,92
2,4,Simulated,00456,EN_BLANCO_2025,1,286,28,2025,286
2,4,Simulated,00460,EN_BLANCO_2025,1,3308,153,2025,3308
2,4,Simulated,00461,EN_BLANCO_2025,1,3259,176,2025,3259
2,4,Simulated,00462,EN_BLANCO_2025,1,1654,78,2025,1654
2,4,Simulated,00463,EN_BLANCO_2025,1,3589,283,2025,3589
2,4,Simulated,00464,EN_BLANCO_2025,1,2198,145,2025,2198
2,4,Simulated,00465,EN_BLANCO_2025,1,2060,120,2025,2060
2,4,Simulated,00466,EN_BLANCO_2025,1,2179,172,2025,2179
2,4,Simulated,00467,EN_BLANCO_2025,1,1934,192,2025,1934
2,4,Simulated,00468,EN_BLANCO_2025,1,2022,121,2025,2022
2,4,Simulated,00469,EN_BLANCO_2025,1,2200,126,2025,2200
2,4,Simulated,00471,EN_BLANCO_2025,1,2006,202,2025,2006
2,4,Simulated,00472,EN_BLANCO_2025,1,1205,57,2025,1205
2,4,Simulated,00473,EN_BLANCO_2025,1,4369,210,2025,4369
2,4,Simulated,00474,EN_BLANCO_2025,1,4662,360,2025,4662
2,4,Simulated,00475,EN_BLANCO_2025,1,16996,1201,2025,16996
2,4,Simulated,00476,EN_BLANCO_2025,1,3234,217,2025,3234
2,4,Simulated,00477,EN_BLANCO_2025,1,7922,578,2025,7922
2,4,Simulated,00480,EN_BLANCO_2025,1,2862,182,2025,2862
2,4,Simulated,00481,EN_BLANCO_2025,1,4614,240,2025,4614
2,4,Simulated,00482,EN_BLANCO_2025,1,2598,234,2025,2598
2,4,Simulated,00483,EN_BLANCO_2025,1,2355,181,2025,2355
2,4,Simulated,00484,EN_BLANCO_2025,1,2625,150,2025,2625
2,4,Simulated,00485,EN_BLANCO_2025,1,2394,209,2025,2394
2,4,Simulated,00486,EN_BLANCO_2025,1,2019,205,2025,2019
2,4,Simulated,00487,EN_BLANCO_2025,1,2447,197,2025,2447
2,4,Simulated,00488,EN_BLANCO_2025,1,3638,250,2025,3638
2,4,Simulated,00490,EN_BLANCO_2025,1,14634,1021,2025,14634
2,4,Simulated,00491,EN_BLANCO_2025,1,35066,2419,2025,35066
2,4,Simulated,00492,EN_BLANCO_2025,1,185,17,2025,185
2,4,Simulated,00493,EN_BLANCO_2025,1,92,4,2025,92
2,4,Simulated,00495,EN_BLANCO_2025,1,19297,1201,2025,19297
2,4,Simulated,00496,EN_BLANCO_2025,1,24365,2020,2025,24365
2,4,Simulated,00497,EN_BLANCO_2025,1,13190,1125,2025,13190
2,4,Simulated,00498,EN_BLANCO_2025,1,1415,113,2025,1415
2,5,Simulated,00501,EN_BLANCO_2025,1,55470,4199,2025,55470
2,5,Simulated,00502,EN_BLANCO_2025,1,47497,3655,2025,47497
2,5,Simulated,00503,EN_BLANCO_2025,1,5109,391,2025,5109
2,5,Simulated,00504,EN_BLANCO_2025,1,34044,3153,2025,34044
2,5,Simulated,00505,EN_BLANCO_2025,1,16499,915,2025,16499
2,5,Simulated,00508,EN_BLANCO_2025,1,19672,1985,2025,19672
2,5,Simulated,00509,EN_BLANCO_2025,1,11428,570,2025,11428
2,5,Simulated,00511,EN_BLANCO_2025,1,7072,707,2025,7072
2,5,Simulated,00512,EN_BLANCO_2025,1,20479,1349,2025,20479
2,5,Simulated,00513,EN_BLANCO_2025,1,39215,2792,2025,39215
2,5,Simulated,00516,EN_BLANCO_2025,1,2607,199,2025,2607
2,5,Simulated,00517,EN_BLANCO_2025,1,3313,245,2025,3313
2,5,Simulated,00518,EN_BLANCO_2025,1,5500,331,2025,5500
2,5,Simulated,00519,EN_BLANCO_2025,1,7110,507,2025,7110
2,5,Simulated,00520,EN_BLANCO_2025,1,10060,718,2025,10060
2,5,Simulated,00521,EN_BLANCO_2025,1,3503,211,2025,3503
2,5,Simulated,00524,EN_BLANCO_2025,1,10432,906,2025,10432
